,flow_seq_score,flow_seq_score_pred,context
nhp10_nhp10_1,0.2560637944710311,0.3339537662215701,1
eaf5_snf11_1,0.7377481172444879,0.6637712350702436,1
med7_gcn5_1,0.4754282911922562,0.5116360282322744,1
med7_ies5_1,0.2714006932645694,0.5663488241035352,1
dpd4_med4_1,0.2226161577990103,0.2854779378101147,1
lge1_gapdh_1,0.3832516087310076,0.4242281138094753,1
hhf2_nhp6a_1,0.2558101044964469,0.26794341929307725,1
htl1_tdh3_1,0.3180097177106117,0.4641751627010567,1
lge1_hos1_1,0.3387986486960556,0.4630718537648332,1
bre2_ldb7_1,0.4879696860726789,0.42483339883932864,1
dpd4_arp9_1,0.1772978523483367,0.19378426368519994,1
srb7_spp1_1,0.4244953397055661,0.5495524003814496,1
sfh1_cdc36_1,0.8275475853094667,0.7034515991270999,1
ada2_spp1_1,0.6769785084369183,0.3977676282281264,1
ies5_nhp6a_1,0.489335634029004,0.4660607149721821,1
sus1_spp1_1,0.5985774943842951,0.5698042412068769,1
arp9_eaf3_1,0.2516752331900622,0.2898792161116181,1
mig1_spp1_1,0.1569159110368853,0.2409708977212816,1
nhp10_htl1_1,0.3374743316476302,0.417292689936967,1
pyk2_gcn5_1,0.2471024062542043,0.3374537801831624,1
sus1_swc5_1,0.6324866742877457,0.4904830957547768,1
nhp10_hat1_1,0.2732429568419781,0.3467097471154997,1
empty_arp9_1,0.2180897134114992,0.23410515852439356,1
hat2_gcn5_1,0.2734601494100238,0.4094606440813355,1
DAM_lge1_1,0.2742032263994077,0.28349950209794716,1
pyk1_sfh1_1,0.2619640555162713,0.3073397660749864,1
hmt2_gapdh_1,0.2088710851418405,0.2050221001366619,1
hda1_hat2_1,0.2089725292370093,0.32943103506215676,1
vp16_spp1_1,0.8725808666610176,0.8635114591053947,1
arp9_rtt102_1,0.2427541642754463,0.29870400799329666,1
srb7_med7_1,0.6273188856046206,0.577440702981852,1
mig1_mig1_1,0.1530979541129195,0.18589831873535553,1
hat2_cdc36_1,0.3473118049751699,0.4424913019341978,1
spp1_vps71_1,0.1978821240142884,0.35797208192419044,1
hat2_DAM_1,0.2403110812509176,0.36377960244365476,1
snf11_hst2_1,0.6889879607543445,0.6064321417702305,1
tdh3_spp1_1,0.1892584246618056,0.28280847021544125,1
vps71_srb7_1,0.2489340179931259,0.3941927318479577,1
hst2_nhp10_1,0.2663379625079356,0.22476207541770107,1
hst2_nhp6a_1,0.2532478128816914,0.28365795788586534,1
pyk1_esa1_1,0.4052980277830389,0.2677458912230882,1
snf11_med7_1,0.7485872161521494,0.6772926098386398,1
htl1_arp6_1,0.394594123068936,0.40848472125818913,1
gcn5_eaf3_1,0.3362601988516659,0.35282522796578053,1
nhp6a_DAM_1,0.3809336189397617,0.22711099636733095,1
bre2_gcn5_1,0.4315773720942882,0.38873019426151023,1
hos2_nut2_1,0.5662102096477005,0.38525845969996236,1
med7_esa1_1,0.3800110994622329,0.44986803025054467,1
htl1_gapdh_1,0.3354943548569284,0.4406776091066072,1
hat1_arp6_1,0.2456089867892985,0.258437058416706,1
esa1_hos1_1,0.4258568541819833,0.3587658268186253,1
hhf2_pyk2_1,0.243825739053234,0.28818813653349046,1
hos1_bre2_1,0.3079825538728427,0.38036185116390525,1
pyk2_hat2_1,0.2589156142585303,0.28463507847604097,1
hst2_srb7_1,0.2237812499295359,0.2439252634285745,1
tdh3_eaf3_1,0.2201616378195153,0.23948161431343282,1
arp9_nhp10_1,0.2015863624951035,0.247446017019668,1
htl1_nhp6a_1,0.3679885291714969,0.3690189948241103,1
vp16_eaf3_1,0.8634815460113694,0.8723618403949508,1
sir2_sir2_1,0.1436690082757068,0.22684555108787402,1
eaf5_cdc36_1,0.6782920767392269,0.608658701114626,1
esa1_pyk1_1,0.3435692361155946,0.2761054825080256,1
hos2_bre2_1,0.4967256564889043,0.4492063693264408,1
esa1_rtt102_1,0.4713699500389092,0.39680743524725487,1
sir2_ies5_1,0.2232634914723092,0.22334932381442874,1
srb7_tdh3_1,0.3420507407662422,0.3646286824467316,1
sir2_bre2_1,0.2415085050477294,0.2611602954253071,1
rtt102_lge1_1,0.4508238892639071,0.29563844623812735,1
mig1_hat1_1,0.1794952612807441,0.2111955101354499,1
sir2_empty_1,0.2310991673964688,0.33295357133044273,1
nut2_pyk1_1,0.4928930242242259,0.4727875599932311,1
dpd4_tdh3_1,0.1866839267064076,0.21032855776707685,1
tdh3_DAM_1,0.1944136642247279,0.24806574113637758,1
btt1_nut2_1,0.3334727649719057,0.4591933926622751,1
hmt2_cdc36_1,0.2402365192569876,0.23779555750308073,1
med7_snf11_1,0.6594948176512919,0.6630354073134187,1
ies5_sus1_1,0.5560479247643026,0.5417861094966574,1
nhp10_vps71_1,0.3470395697975899,0.24650861438729366,1
eaf5_hat1_1,0.5655966339507588,0.5287545720798101,1
bre2_hos2_1,0.2778145302846425,0.32806963110002757,1
snf11_DAM_1,0.6729785481235645,0.6147865057898868,1
tdh3_cac2_1,0.2070616896957391,0.22273874963478715,1
hos1_vp16_1,0.6451317124996219,0.565334390045121,1
nhp10_eaf3_1,0.2878088341021423,0.3238291969007569,1
eaf5_dpd4_1,0.4801255577239267,0.49612862956053805,1
ies5_hat2_1,0.4367962783030413,0.5664905961442878,1
sir2_esa1_1,0.2372756958911695,0.2952019362122576,1
eaf5_cac2_1,0.5812755546288424,0.531357574922172,1
hda1_esa1_1,0.3823888579341089,0.3592577400800154,1
nhp6a_nhp6a_1,0.1754236419583054,0.2278482526306628,1
ada2_snf11_1,0.7200259716752013,0.6610417499435897,1
vps71_empty_1,0.2520744967274816,0.43585424453819,1
btt1_tdh3_1,0.232653421126936,0.2618625961428572,1
ldb7_spp1_1,0.5908123587060932,0.41121475793679346,1
srb7_empty_1,0.3727761202497605,0.4873076053819124,1
sfh1_esa1_1,0.8285958394123453,0.8345422053952916,1
ada2_sir2_1,0.5551524813154649,0.5704967389109071,1
esa1_med4_1,0.5916640030943088,0.46168603490571625,1
eaf3_tdh3_1,0.2358663883648969,0.29344691564267605,1
lge1_bre2_1,0.3731723222922364,0.49460406855755035,1
mig1_bre2_1,0.1734283606641141,0.20484675749773829,1
pyk1_sus1_1,0.2556179987163644,0.2728681635076032,1
hda1_lge1_1,0.218445958752069,0.31188386050082767,1
swc5_ies5_1,0.2269065183028054,0.30620405293341474,1
pyk1_ldb7_1,0.2757213566652577,0.24559439969337837,1
btt1_ldb7_1,0.4188796388521788,0.35545427634898835,1
nut2_dpd4_1,0.489841286049277,0.5855989533969769,1
vps71_DAM_1,0.2255092992991132,0.38920388614260965,1
med4_rpd3_1,0.7809166636067226,0.5570270041444977,1
med4_DAM_1,0.7969350616524271,0.4947372045167856,1
hat1_sus1_1,0.249246631209764,0.40581442832419884,1
eaf3_arp9_1,0.1587593565198638,0.4007433569345206,1
empty_sfh1_1,0.2565723296582276,0.2919440656960608,1
empty_med7_1,0.3069618482008689,0.26057089072461037,1
snf11_cac2_1,0.6592874065316999,0.6994440782553132,1
arp6_mig1_1,0.3439442224309994,0.23622279201911311,1
ldb7_med7_1,0.6927128551670594,0.5477435615567601,1
esa1_vp16_1,0.6695754285213523,0.5989945077300304,1
rpd3_htl1_1,0.5722211616870083,0.3427793095273851,1
btt1_swc5_1,0.2724918727908513,0.42518122204457165,1
lge1_ada2_1,0.6195678249935934,0.5170250958200966,1
cac2_lge1_1,0.2404415784112245,0.4013113326263874,1
ies5_sfh1_1,0.4932675115681406,0.6047088837729755,1
bre2_vp16_1,0.5478612888885779,0.572033900515769,1
pyk2_pyk1_1,0.2441221285520647,0.2261765800501417,1
tdh3_gcn5_1,0.235413739129432,0.28622126289465577,1
empty_pyk1_1,0.2253600214928413,0.22058075991010254,1
eaf3_hos2_1,0.1892973084343104,0.32398029825068314,1
esa1_hmt2_1,0.3699358210305029,0.37480827544982104,1
hos1_hat2_1,0.3242074201902358,0.3549670187716673,1
med4_srb7_1,0.8259431748696959,0.5357674922065577,1
pyk2_rpd3_1,0.2707906827533408,0.2580029849107167,1
nut2_empty_1,0.5805212399960105,0.47952245037068647,1
vp16_hos1_1,0.8805794603410697,0.8633321808812346,1
hos2_dpd4_1,0.4017120040432706,0.23417539869522477,1
arp9_sus1_1,0.2693665922484239,0.3982370368641203,1
pyk2_ies5_1,0.3014414789953755,0.24014957408729762,1
srb7_cac2_1,0.3836516235267228,0.45874396468248735,1
btt1_gapdh_1,0.2404212603754969,0.30300067447601925,1
arp9_ies5_1,0.3460609572989525,0.2356992274032978,1
hat1_swc5_1,0.3276878580369557,0.386037501307809,1
arp9_DAM_1,0.2621928026757185,0.3390576730032266,1
arp9_hmt2_1,0.2318128448300611,0.3337895775900722,1
DAM_hat1_1,0.2895445676770922,0.23759350043511915,1
snf11_ldb7_1,0.7399769700847791,0.6932931954047581,1
hmt2_htl1_1,0.270754473029995,0.21440208703618435,1
ies5_ada2_1,0.6067398961901227,0.5966752659702476,1
sir2_cdc36_1,0.2044101182705195,0.429640974139278,1
hda1_sus1_1,0.3538160801100804,0.37914953734608065,1
mig1_hos1_1,0.1752433000193707,0.19942852937050112,1
htl1_hhf2_1,0.3437830772804983,0.47980518644886677,1
hos1_empty_1,0.3723482172559681,0.32199805333829173,1
swc5_med7_1,0.3473274743141386,0.2884252377643108,1
htl1_hst2_1,0.3562860694611361,0.4403037947538242,1
spp1_med4_1,0.3095614921349361,0.33749160008534934,1
sir2_hos2_1,0.2461315909152428,0.27621061079458287,1
esa1_sir2_1,0.2623636593287134,0.45960275006187334,1
med7_arp9_1,0.4046405222587944,0.3732015276677455,1
srb7_nut2_1,0.6535763441201456,0.5405763739185966,1
btt1_hat1_1,0.2782154965624981,0.28526922111872804,1
srb7_swc5_1,0.3832120964476209,0.39658953624601007,1
hat2_hos2_1,0.1792585760420329,0.2830631042590194,1
eaf5_empty_1,0.5968955645967859,0.3431615690407763,1
hat2_btt1_1,0.2494421533943418,0.34123920377238615,1
eaf3_empty_1,0.2197689240456742,0.33393025984562935,1
hat2_hos1_1,0.2252569615031118,0.2810568964836065,1
med7_eaf5_1,0.5466325407659791,0.5589158121384369,1
ldb7_ldb7_1,0.6461477173029218,0.5484495381949592,1
eaf5_DAM_1,0.5759673269096628,0.5620730775178266,1
hos2_rpd3_1,0.4930095519767548,0.3815317751254963,1
bre2_med7_1,0.3653404168998981,0.38222944646642243,1
esa1_tdh3_1,0.3328166768158526,0.2887790429244365,1
rpd3_snf11_1,0.755751452409716,0.35477693908175717,1
empty_swc5_1,0.2225428995199788,0.25189980383445104,1
arp9_bre2_1,0.2118075323718452,0.33309736436922727,1
pyk1_gcn5_1,0.2781828715774088,0.3020175561801461,1
rpd3_med4_1,0.6651529274540979,0.30591368000558544,1
spp1_mig1_1,0.1595683468601795,0.28775997850351337,1
hmt2_rpd3_1,0.2592365489201611,0.20700151050795332,1
dpd4_nhp6a_1,0.159542229842993,0.47126554271539006,1
hmt2_bre2_1,0.212974822723081,0.2635803729463013,1
cac2_swc5_1,0.2527110524791096,0.3569725875805583,1
htl1_arp9_1,0.4145331066988991,0.4490346202451634,1
spp1_rtt102_1,0.2277474494743322,0.3618044491513267,1
DAM_sus1_1,0.3835168393462039,0.2945962366498632,1
arp6_empty_1,0.3645549598712428,0.30993831102775304,1
arp9_dpd4_1,0.2103432342489113,0.24049362384583772,1
htl1_swc5_1,0.3671399666439528,0.34829077203604536,1
pyk1_hmt2_1,0.2402243985955364,0.26172991288857983,1
snf11_htl1_1,0.7044609215036266,0.6393943781744438,1
srb7_hst2_1,0.3412965961982174,0.46857897470140236,1
hda1_DAM_1,0.3075256389415421,0.35092157927596423,1
rtt102_ldb7_1,0.4385826595117597,0.4660686229137495,1
srb7_vp16_1,0.7178864394940226,0.6777258353636837,1
rpd3_ldb7_1,0.6027458846989028,0.2883050618450383,1
nhp6a_sus1_1,0.2115129442455907,0.2469577580292714,1
gcn5_nut2_1,0.3660745129588371,0.4312612558313571,1
arp9_pyk1_1,0.2237532983643184,0.2416425073167859,1
rtt102_vps71_1,0.4413101994895629,0.4105057189447429,1
eaf3_vp16_1,0.4806337920058919,0.6339111497657078,1
hat2_hat1_1,0.2077044382822824,0.2999394271777431,1
hos2_hhf2_1,0.500666945569755,0.21746115146043812,1
med4_eaf3_1,0.7780563412716579,0.5141944898823643,1
sir2_sfh1_1,0.2081638494022795,0.3855606204129644,1
tdh3_htl1_1,0.216464891685326,0.22176478050518772,1
hat1_rtt102_1,0.3034682271658717,0.3171378685542001,1
tdh3_eaf5_1,0.244107393662419,0.21913901094066485,1
bre2_srb7_1,0.2957740889835166,0.34752346012111746,1
hst2_med4_1,0.2580810458031292,0.23307092219938144,1
vps71_lge1_1,0.2371915952507014,0.35950942203889846,1
hst2_eaf3_1,0.2367171687755389,0.2453489712229412,1
pyk2_tdh3_1,0.2382114763472363,0.2460714929251704,1
arp9_rpd3_1,0.1913912580848181,0.31420476947044496,1
dpd4_swc5_1,0.163075964999846,0.41828228243630006,1
empty_ldb7_1,0.3134601239641519,0.23620568112118873,1
empty_hhf2_1,0.2135517566701508,0.22177517828274368,1
hhf2_nut2_1,0.2207622111289587,0.27485377030173114,1
esa1_empty_1,0.4214642471122629,0.3694188834198681,1
hst2_eaf5_1,0.2065163803620746,0.25169982694576076,1
med4_empty_1,0.7830563701254825,0.34397878120408015,1
mig1_nut2_1,0.2152421758607334,0.22244313872288182,1
ada2_swd3_1,0.6876802870461286,0.5652854582020529,1
empty_cac2_1,0.2354574182924353,0.22596275045439126,1
esa1_rpd3_1,0.4426690968052765,0.365204369787688,1
cac2_sir2_1,0.2071804232511326,0.3198776597940852,1
nut2_cac2_1,0.5711660205333993,0.5311966178749403,1
bre2_pyk2_1,0.2874541037168601,0.27235881713761195,1
srb7_med4_1,0.679394982068952,0.5461362934602473,1
lge1_eaf3_1,0.4859714317361837,0.5561739080251689,1
snf11_pyk1_1,0.5675093600147767,0.5823127473831536,1
hda1_sir2_1,0.2167802384289969,0.33031743849644757,1
lge1_empty_1,0.5605217291539764,0.4077931140679995,1
cac2_rtt102_1,0.2669522008227307,0.3098698931752625,1
empty_DAM_1,0.1973327976452581,0.2205594412003067,1
nhp10_bre2_1,0.2877169092162275,0.27101632982477325,1
ada2_swc5_1,0.661541630372307,0.37721640903988135,1
bre2_ada2_1,0.4018792257268679,0.4122891127803205,1
bre2_hat2_1,0.2680066471147834,0.32190626938284883,1
hat2_lge1_1,0.2691605048429647,0.3817846195347476,1
pyk1_pyk1_1,0.2005831911669675,0.23292235486264992,1
rpd3_cdc36_1,0.6284062201747913,0.2934021511072602,1
arp6_vp16_1,0.6187600342109965,0.5552807192537509,1
srb7_dpd4_1,0.2986312861224029,0.3895705168489201,1
hhf2_snf11_1,0.3217959191895366,0.6027072497074069,1
pyk2_ada2_1,0.2187812913066393,0.23643321981640683,1
ies5_vp16_1,0.6712030939478791,0.7090327144576548,1
htl1_empty_1,0.3605793849615359,0.4212740353443177,1
sir2_med4_1,0.2179324155605074,0.3510867873695027,1
sir2_hmt2_1,0.2233014242187058,0.30416541913074924,1
swd3_hat1_1,0.4562442799495959,0.43652729223447295,1
ada2_ies5_1,0.5731128035042325,0.53077818467384,1
htl1_nut2_1,0.4684689452929013,0.4878764497938343,1
med4_vps71_1,0.8033110579136915,0.528676491732594,1
eaf5_eaf5_1,0.5825981765610202,0.5463531578709777,1
cac2_hos1_1,0.2654393417872021,0.30584042270957995,1
vp16_empty_1,0.8691571728454568,0.3830292668045706,1
ldb7_hat1_1,0.6308488457021499,0.6322642609218793,1
srb7_hat2_1,0.3702025151053657,0.49582141810045005,1
dpd4_lge1_1,0.1669419428733727,0.45951646844700955,1
snf11_sus1_1,0.749097734536122,0.6621376830017086,1
sus1_nhp6a_1,0.6562215519063141,0.48511666176718854,1
gcn5_pyk2_1,0.3431279497941418,0.31613390959267296,1
ada2_vps71_1,0.6634538939655671,0.6401798634980841,1
vps71_med4_1,0.4530800480149895,0.4669680495870584,1
rpd3_hos1_1,0.5270743373936573,0.3224752451650638,1
hos2_hos1_1,0.5250990129991641,0.4199714172283009,1
snf11_btt1_1,0.70230852468648,0.7137556469207458,1
hda1_srb7_1,0.1966727568460702,0.3539635774915733,1
hda1_htl1_1,0.1897862295497479,0.48588933965345765,1
rpd3_btt1_1,0.4929859449996729,0.2748546929950296,1
tdh3_dpd4_1,0.1843168018526835,0.2324301735061206,1
empty_ies5_1,0.2333750706753077,0.24543015217097744,1
rpd3_hat1_1,0.4699777602319162,0.27118045458643447,1
med4_rtt102_1,0.7719943836132315,0.46732271122460034,1
pyk2_hos2_1,0.1765705179593957,0.2300313791252252,1
nut2_med4_1,0.7138942467140121,0.6610314988593287,1
tdh3_hst2_1,0.2342904617621648,0.21444193172047593,1
gcn5_pyk1_1,0.242875954434375,0.3043163266707265,1
sus1_hos2_1,0.6780975688611147,0.5053559139948812,1
lge1_eaf5_1,0.5915932347115058,0.5484275582469739,1
vp16_DAM_1,0.8626434644491559,0.8532005510785017,1
pyk1_nut2_1,0.2142966173696736,0.28959243738013707,1
pyk2_srb7_1,0.2301940158547443,0.3047892073753188,1
hat2_dpd4_1,0.1996325558577608,0.29088611847445917,1
bre2_arp9_1,0.2522020049175533,0.26771894000547636,1
nut2_hos2_1,0.5810174478714862,0.4937630588922779,1
nhp6a_htl1_1,0.2906044179487603,0.26520233577359364,1
rtt102_gapdh_1,0.3625833951209197,0.35898724313500907,1
vp16_rtt102_1,0.8729888700983284,0.8589231719607667,1
snf11_rtt102_1,0.6916035527404956,0.5901606107149264,1
nhp10_cac2_1,0.2381071688168188,0.3353400558658025,1
tdh3_srb7_1,0.1977245686721853,0.26281186018928854,1
empty_esa1_1,0.2939786917212652,0.25476899601836595,1
pyk1_ies5_1,0.1790486466459556,0.2042048107075672,1
srb7_srb7_1,0.3958999954772569,0.5423415430636407,1
DAM_sfh1_1,0.5232154444109448,0.3383590290490133,1
dpd4_ada2_1,0.2053779430307054,0.20996177050470988,1
sir2_vp16_1,0.2196734160862656,0.6163145937941101,1
hda1_pyk1_1,0.2986668462713826,0.309229562732338,1
ies5_eaf3_1,0.4676749015197057,0.5838301411722762,1
hat1_hat1_1,0.2663214997262653,0.2529389160756603,1
btt1_hmt2_1,0.2623365006962489,0.3926333011957303,1
snf11_vp16_1,0.8289356235885847,0.6816919358916228,1
htl1_hmt2_1,0.3436690939750689,0.4748659492786926,1
tdh3_swc5_1,0.204502794808041,0.2735811193820904,1
vps71_ies5_1,0.2125498952832359,0.32614161891032256,1
tdh3_sus1_1,0.2099668992077852,0.2577673270237103,1
mig1_pyk2_1,0.2302915358823731,0.16558936422946144,1
nut2_swc5_1,0.5758793651166519,0.5680770772303015,1
ada2_ldb7_1,0.6986768709633844,0.5271702648931633,1
arp6_swc5_1,0.3563377932980306,0.32759894075141965,1
gapdh_empty_1,0.1804150336355761,0.2800256683052584,1
lge1_hat1_1,0.3860857867681924,0.48004914476117855,1
eaf5_htl1_1,0.6315818550688419,0.4865939822240012,1
DAM_hat2_1,0.2253620128871084,0.27348439801636204,1
arp6_tdh3_1,0.2921327132390858,0.3067644148671556,1
hos1_swc5_1,0.3684511660621387,0.3060030835476683,1
med4_gapdh_1,0.7082172946852565,0.5966116360505545,1
sus1_rpd3_1,0.6538954598641094,0.5364777502147557,1
empty_htl1_1,0.3243808706962696,0.24734594912982158,1
nut2_tdh3_1,0.5432069263709164,0.4858547172252316,1
hos2_cac2_1,0.3128997107631923,0.3763704889187613,1
swd3_hat2_1,0.5013491171705917,0.29402297249595133,1
hos2_rtt102_1,0.5909747120544031,0.35550987382185795,1
hda1_spp1_1,0.3148960986252139,0.3022666900482254,1
rtt102_cac2_1,0.4361318963835298,0.36894346995325195,1
bre2_mig1_1,0.1922268604600946,0.2064296884087107,1
ldb7_lge1_1,0.6131131711907994,0.36941663730254315,1
cac2_eaf3_1,0.2926151749059174,0.39190781383155743,1
swd3_hst2_1,0.4508970803520483,0.4297653721127279,1
